Mixture,B_cells_Memory,B_cells_Naive,CAFs,Cancer_Epithelial,DCs,Endothelial,Macrophage,Monocyte,Myeloid_Cycling,NKT_cells,NK_Bright,NK_Cytotoxic,NK_Exhausted_TaNK,Normal_Epithelial,PVL,Plasmablasts,T_cells_CD4+,T_cells_CD8+,T_cells_Cycling,P-value,Correlation,RMSE,Absolute score (sig.score)
3a284d39-2913-4d8c-b46a-9b1e991cfd0b,0.00177930383451677,0,0.132885886796655,0.595646818109147,0,0.00341070094954945,0,0.000100139153601094,0.330467931652356,0.00887756315746888,0,0.0532480455593901,0,0,0.0142452841104489,0.043865333934006,0.034938332977297,0.0215204947970507,0,0,0.641337307490342,0.781190034532815,1.24098583503149
9a0910ce-634b-47b6-a63c-caaf219e0b55,0,0.0154073240354814,0.433358885392893,0.996003748747363,0,0.226438129231101,0.061325871820177,0.0306358764691258,0.477358071785954,0,0,0.0914049786815592,0,0,0,0.0125409952974683,0.232162765566059,0.0455851599230017,0,0,0.691181264155746,0.746727210477873,2.62222180695018
9c92bdc5-8b9b-4843-82a4-2fa6ee4d40a3,0,0,0.198013627856949,0.969748748811283,0,0.0428368067835029,0.0459822708087117,0,0.323771104285864,0.0176415873156691,0,0.0644606364396826,0,0,0.0428412634796865,0.162532502796242,0.108450814693735,0,0,0,0.635181907364489,0.786539814800141,1.97627936327133
b573a788-d117-48b0-9cab-c4ecbde82706,0.0917790267374619,0.0641275831960279,0.365447200300055,0.690740633120478,0.0159834051298888,0.0766967616629513,0,0,0.59275671127655,0,0,0.20784248424446,0,0,0,0.128361453824295,0.153508470414326,0.0966426184481246,0,0,0.743579314339816,0.724122716352163,2.48388634835462
53244201-6282-42ea-9da4-31524ca39bf8,0.0185255161458813,0.0226600456720745,0.617544297234534,0.9902003903914,0.0683885428878675,0,0,0,0.722311077339048,0,0,0.066014143634637,0.00253506123600757,0,0,0.00568575298963971,0.0065674057866777,0.0625352886398039,0,0,0.727833789589702,0.698870866080493,2.58296752195757
8fa3359f-1e40-448a-aae8-a955c1ca3323,0,0.00617855196257612,0.184560203009199,1.00362684943619,0,0.0544570218870851,0,0,0.735617332964324,0,0.00197735936391768,0.103261417503009,0,0,0,0.034948087802377,0.0880317520072209,0.0063682580434398,0,0,0.669111564853556,0.764166167878473,2.21902683397933
e6992421-f34c-4a68-a218-d53f56d0f562,0,0.0861784883371031,0.85474676162306,0.516335111485852,0.161203227312569,0.161186125821321,0.0507090620269511,0,0.294149330413871,0,0,0.1721906123905,0,0.10825340395474,0,0.045743455005836,0.210720850717814,0.128175692052602,0,0,0.736102561626336,0.686660593842702,2.78959212114222
d4db8bd3-6f2f-4c34-a4a7-1e23342e62b5,0.0113376218847819,0.0334592769310895,0.242777266863411,0.632246288307906,0.0449784036458321,0.0326835907186823,0.0811717307178396,0.0236129874414549,0.374055522032774,0,0.0230139976309724,0.1206900849595,0,0.000452068904630549,0,0.0325858302320641,0.158730997981964,0.020693519874198,0,0,0.731583512772038,0.725539802966619,1.8324891881271
8a6d64cc-3f03-4a5d-b6ce-83fa9c7f7d07,0.0485591616704197,0.0483260082381652,0.178034725106838,0.73426669210977,0,0,0.288328207854607,0,1.00140550370582,0,0.0214606191280656,0.223096043579562,0,0,0.00463137430782819,0,0.194495241334578,0.00576539468103358,0,0,0.76155156105615,0.683506204693657,2.74836897171669
5d843590-36a7-4568-88a4-2bc09e14927f,0.0382692089034801,0.00862766621824402,0.750524209831106,0.297767316127692,0,0.028459899731963,0.536343341483937,0,0.509459918704334,0,0.0157656857928754,0.25812527225705,0,0,0,0.0893247032765184,0.143000419514283,0.125501215950326,0,0,0.77153005126385,0.648244478910387,2.80116885779181
56d7d6b5-33c0-4551-967c-afce1f970395,0,0.0185945784233426,0.431082194548735,0.480891757828751,0,0,0,0,0.992921256469044,0.0108550333219106,0,0.0665792406388845,0,0,0.00986981143682201,0.0808295596428623,0.070207692206071,0,0.00459902810379194,0,0.754604585638646,0.678762362204904,2.16643015262021
1aa0401e-b389-4852-87ef-e1ae357b76dc,0.0324888378245257,0.0498056130719471,0.953195925881278,0.390997227815309,0,0,0.0854050298138003,0.0651831689897577,0.895278322130438,0,0,0.304013783927139,0,0.0101517629003637,0.084241997050063,0.0139363954956976,0.188798512777451,0.139676902515841,0,0,0.765619042224444,0.657980484843437,3.21317348019361
882d1be3-1f82-41e7-8538-1ef513efef32,0.0268807477487157,0.0475070151792455,0.316630968719515,0.930471042249489,0,0.0592041759039146,0,0,0.8062954056507,0,0,0.154705256067685,0,0,0,0.0221580654239115,0.089589449747064,0.0728458202564239,0,0,0.733036656032074,0.721993905564459,2.52628794694666
325c7d6b-292d-46e5-85d1-785ae8a48c33,0,0.106063760798914,0.272445937581664,0.37015192256081,0.150932116845187,0.0964891394671936,0.0670039229077333,0,0.435946958365108,0,0,0.171645503439792,0,0.00570824030737033,0,0.0577398428400308,0.0425509146089677,0.107431889963658,0,0,0.718590775095202,0.725264538668189,1.88411014968643
fdd9f9f1-8b02-4b83-a8f6-f28f968bdf54,0,0.0624593200014192,0.718397111472154,0.541680400125031,0,0.221922100227879,0.585443891545378,0.207294378893536,0.220200865279198,0,0.0181388091603486,0.222839107374844,0,0,0,0.00144227407445902,0.0630038846523359,0.0357558661087689,0,0,0.763051374024599,0.658401818282087,2.89857800891535
22c48da7-f220-43f4-a1b0-fd57358f7ae7,0,0.0657037552012905,0.436230060740692,0.655614701048955,0,0.00843759972792114,0.241555860122141,0,0.124632004952706,0,0.02649844632372,0.105128996834247,0,0,0,0.109275023016538,0.136878835740261,0,0,0,0.758423809797428,0.6814623859217,1.90995528370847
7ec16b5a-7a86-4a22-9f1c-74d42ab1f43d,0.0459486216083139,0,0.108862347939897,0.703751696159506,0,0.0100496310957516,0.0830034959398847,0.127972285777004,0.187183661815779,0.0089329681536353,0,0.12154252591218,0,0,0.0402992809349878,0.11947787623239,0.103140639986944,0.00758780884594832,0.0547539774285355,0,0.348599270391731,0.942540281350237,1.72250681783076
9f4c2cc8-8675-43be-98bb-004c45ba5a51,0.0103778996764771,0.0417952672987781,0.25844164223081,0.618207289797877,0.0784671840252944,0.12056656433085,0.448825237970163,0,0.171289957974595,0,0.0363328405649727,0.184294618115813,0,0,0.0187939766820691,0.0580767811836117,0.306498779417936,0.0315656727866548,0,0,0.788847079344362,0.679783983837885,2.3835337120559
7b07706f-a1b4-4f18-a276-0822b578cc40,0,0.0974166233464013,0.340665944459135,0.883248705387581,0.106511967626497,0.0673984389234573,0.235545154542387,0.00383577006473083,0.566031652979125,0,0.00933481300040363,0.251284672643686,0,0,0,0.0417337025062786,0.0822745090125717,0.0769677518473789,0.0684251425641626,0,0.687715206319644,0.749885786409033,2.83067484890379
2301103f-5cbe-4cb6-b5da-0b83b39e4616,0.204506338661991,0.144919229956124,0.368143270346694,0.499536344516109,0.0746141842701917,0.156150730981567,0.0809021491649271,0.0398411805806994,0.403494772607854,0,0.000427028501600773,0.217594445196494,0,0,0.0560722336228325,0.070098901758131,0.186561632251421,0.107135008920591,0,0,0.832347338109867,0.663146001435279,2.60999745133723
f99ac82f-4fe6-4a9a-9d49-67c42cf66208,0,0.0197013301714248,0.311083643426761,0.989771869935666,0,0.112364566194271,0.313004675756135,0,0.445677605644113,0,0.0173095880793279,0.171606028423465,0,0,0.0241617591784941,0.0361673861603863,0.233449937270474,0.0476581905618869,0,0,0.824048994565997,0.656461348115534,2.7219565808024
c8e5ea6c-c6b1-4807-8d9f-b2e96154a1eb,0.00697780916429779,0.00632460817254388,0.453221745960194,0.727944700886074,0,0.228761026480417,0.156003589946214,0.0451715304748651,0.178837490650044,0,0.0112048164447788,0.113408936847844,0,0,0.0107123233861175,0.0341736171857529,0.116079592718222,0.0193030393347285,0,0,0.785168343606115,0.66154352921256,2.10812482765209
9a5e0fa6-a785-4d8e-bca5-43e02a3965bf,0,0.139832191742436,0.342858878705835,0.71919800958429,0.0766746081726991,0.149216087818658,0,0,0.507904951579557,0,0,0.108897695589213,0,0,0.0255911860804876,0.0637580141682207,0.190235529826303,0.0636178401332445,0,0,0.799078801723429,0.684935034762437,2.38778499340094
2a53d9f7-430a-45c5-9171-8ee65dc560dd,0.0221975085772917,0,0.231230643939098,0.579622600347411,0,0.00216071133069918,0,0,0.785635597122304,0.0421027854756791,0,0.00380211406701694,0,0,0.0161171654038943,0.0269517918326796,0.00919501615262851,0,0.236765241755346,0,0.591475271159006,0.811188579928591,1.95578117600405
fcfff41c-378f-49e8-b416-ccd1b9d8b4b4,0,0.0256752290101596,0.480162111223687,0.893730121680454,0,0,0.256793860017357,0,0.470653853701355,0,0.00431296191596454,0.14354324296886,0,0,0.0294421743944724,0.027357342133399,0.0648846196223119,0,0.142371449359866,0,0.736946863883356,0.702491140828254,2.53892696602788
4564496a-31da-4537-abe0-5b3f2455ed13,0,0.000149172529521352,0.249329468965504,0.97353343370899,0.106816616958659,0.103787576933313,0,0,0.620975454507426,0.000717137716356693,0,0.000191775802646322,0.0249017579918283,0.0709236744553725,0.0461919225935485,0.0291409199905303,0.0751564568625373,0.00706610768470446,0,0,0.597638315183734,0.805751275416198,2.30888147670094
23aeef43-0657-45f1-835e-52a829f0bea2,0,0.0164428689077509,0.329016696657775,1.07668118549014,0,0,0,0,0.910619779436809,0,0.00862033658733138,0.103438852042948,0,0,0.0257321702937696,0.042748805567084,0.0735439616568716,0.025521619759211,0,0,0.570856220991235,0.822960102667567,2.61236627639969
25ef25f6-9982-41ad-9823-62763c6c29eb,0,0.0962273136830595,0.173718673289013,0.769736397243827,0.107305071765042,0.0380297118226212,0.132714115198992,0,0.566483222573373,0,0.00971231196151518,0.149774013818432,0,0.0326202445752633,0,0.0500277218595883,0.0770391686765501,0.0415734704215075,0,0,0.774780290086105,0.690445175026381,2.24496143688879
7ecd6087-9663-4d9d-828d-d9e9b5241c3c,0.00302040705303735,0,0.194529714386033,1.24904977951569,0.0124671584922634,0.0307420697036124,0,0,0.30482004105889,0.00389863888261918,0,0.0418393511432679,0,0,0,0.162099172726161,0.0103068658324671,0.0278239377030541,0,0,0.491931622154927,0.871093328857269,2.0405971364971
9aa5eb7d-1d54-47f6-aeeb-59be4880f004,0.0114904943481329,0.0520180826606624,0.348206574531558,0.666697910063737,0.168575309959443,0.129870503363366,0.227173124171785,0,0.43131929811233,0,0,0.221191673480594,0,0,0.0160783424857276,0.0740598958114247,0.168589452668399,0.0581425335032719,0,0,0.783958654805943,0.680792828589503,2.57341319516043
a6a841ae-f63f-45ab-9a17-2288e12a9577,0.106771183408894,0,0.0791928723452122,1.04391266226703,0,0.178679752071115,0.286701451272143,0,0.616937351792924,0,0,0.25459116046825,0,0,0.0043216401072295,0,0.207474029725282,0.0206088778483579,0,0,0.323971671330931,0.95783460439433,2.79919098130644
02f6c9d4-8296-4e00-9e78-4f4d8c942340,0,0.0131898154733917,0.676277386144775,0.19810768902166,0,0.0433997245672736,0,0.318567784262627,1.00829196116509,0.116443147900108,0,0.0945240856008533,0,0,0,0.0407251173410353,0.144742931929214,0,0.0659842884968934,0,0.761092795120927,0.662074453374614,2.72025393190292
6667948a-1834-4572-a1b3-3bc9096650e8,0,0.0311379953441469,0.0812198066433432,1.11864754525593,0.0216890179662142,0.105415449520763,0,0,0.673683418643703,0.0519357757427412,0.0138940138417509,0.0191587244889777,0,0,0,0.0058735300312061,0.0263163845216181,0,0.113091909830238,0,0.478586025709229,0.877869495539683,2.26206357183063
2f966635-6a77-4205-9bab-df5940a973aa,0,0.090104116989554,0.0429127767685994,0.684811415505856,0.00821196834276446,0.187824560370081,0.152886368244773,0.209004351588948,0.580614178594792,0,0,0.243458254228878,0,0,0.0691988237428582,0.0739918666599599,0.118411157170032,0.0763068115508075,0,0,0.479211749117689,0.877520308575706,2.5377366497579
4f721842-9460-4376-b577-59c3731f34a6,0,0.0189702906169177,0.873976842343725,0.639024174703655,0,0.0460236754923635,0.167720163707888,0,0.957370399932707,0,0.0292770186878672,0.107879249016986,0,0,0,0.0390510275423365,0.248921710145499,0.0259946923228624,0,0,0.749722735876271,0.674418285324321,3.15420924451281
72726dc4-fa08-4e34-9539-29ddb19dd782,0.0835135576936134,0.0328657818442025,0.307213035351233,0.772335367738346,0.0598657248465004,0.174313537615658,0,0,0.55227602106614,0,0,0.180771829700101,0,0,0.0463611013981364,0.0464524537400655,0.126633571990837,0.113957589816852,0,0,0.800520959289881,0.688871905721333,2.49655957280169
62b8c824-3e80-4341-bfee-78d04be904c9,0,0.041451347010408,0.469502984875581,0.583084997509252,0.0752726548777206,0.0485413830472284,0.104130616348045,0,0.878193400924526,0,0.0103283545743856,0,0.236778761256808,0.0192544664253813,0,0,0.255732091529576,0,0.273952297149341,0,0.725075161775082,0.723847282518377,2.99622335552825
c45c7b03-a317-4dac-ba0f-19989348cae3,0.0358250355193124,0.0556950010624899,0.410163619387931,0.518695991170071,0,0.0159062267636562,0.516639700632995,0,0.428049828108853,0,0.000702161893245122,0.233302549698026,0,0,0,0.0610955086292061,0.147372677053062,0,0.00891171716678849,0,0.761412332676553,0.671750141506194,2.43236001708564
673621c0-f5d4-4eea-a0ae-469214a70e82,0,0.00566796975789715,0.0746226532219475,0.754909238954324,0.00738744413099878,0.0118130009210325,0,0,0.159813942845768,0.0107257598469057,0.00364085060942889,0.0427656228566214,0,0,0.011567796651118,0.0575867596679481,0.044632119069772,0,0.04115527675222,0,0.630519585304722,0.788325272826894,1.22628843528598
91181a9c-3113-47b6-8d1c-8173f9eac675,0,0.123545680988047,0.274940257208496,0.537915424371046,0.122565878920995,0.0912494418770894,0,0,0.854854215841071,0,0,0.183229163994135,0,0.00872593736669891,0,0.0236175059882818,0.173752088479458,0.128802856460954,0,0,0.745455987979224,0.71377758787741,2.52319845149627
7623e22f-3401-47b3-be94-23f5da20ee0d,0,0.0165339439523953,0.127071729421452,0.917763743862285,0.138193316303854,0.21312142021209,0,0,0.219645079471331,0.0137467761301241,0.00158169234454864,0.0875426898999423,0,0.0383481647244446,0,0.0616975702743475,0.0545460740015304,0.0511755655723404,0,0,0.506242790830263,0.862971344130176,1.94096776617069
bd1e3dcd-31c4-4f7f-8e99-9ad0d1050294,0,0,0.230512467483827,1.0473054193051,0.0183269449969581,0.112563645912862,0,0,0.314317798083226,0,0.000267205730611418,0.0824450614777003,0,0,0,0.111118326269901,0.0381245900229815,0.0793599829807969,0,0,0.505757766884075,0.862580533542871,2.03434144226396
1ca692e6-1dff-4d84-ace1-671bac7b9f61,0,0.10270995128002,0.241716404056229,0.200495659760968,0.124026498286298,0.169431931595062,0,0.0070069063241357,0.367501577879508,0,0,0,0.138731837595371,0.024896601718311,0,0,0.363034518752309,0,0,0,0.689709730229899,0.757372578381006,1.73955188724821
2306a9ab-37ae-4dfd-b992-4f62022c3d4c,0,0.0810359615387503,0.24697077952393,1.03892738806086,0.0564668306977327,0.0604242440860654,0.162048031345925,0.0142793925557597,0.065830478789168,0,0,0.149941484316307,0,0,0.031978144664318,0.0286353837683281,0.135505389901184,0.0171068098933608,0.0781207837434036,0,0.658827068937665,0.773773285571212,2.16727110288509
ab0a7727-00ee-40fa-b5f5-a69234473e4a,0,0.138319928340782,0.21886521908537,0.393430075167937,0.205548981118081,0.267229120936899,0.0158919740915462,0,0.236752613039692,0,0,0.129923224062649,0,0.307689019120627,0,0.0319859286840236,0.0171927480643362,0.0876577855780187,0,0,0.675199020153079,0.757078926106274,2.05048661728996
d4422306-b68c-4687-9131-02a60a2d4c42,0,0,0.33490586427152,1.03646720283886,0,0.0651543437470917,0.404961557069216,0,0.432408496618808,0,0.0246607851881045,0.0874558857103679,0,0,0.0473343723020515,0.0352384832348395,0.136643936538127,0,0,0,0.691781092670097,0.737554250207247,2.60523092751899
12da2172-3304-4dad-bd80-3039e6d49de3,0,0.0806698883185745,0.794861453123218,0.874353741461778,0.0746770339598214,0.0440690601080955,0,0.141032169177438,0.923036000109498,0,0,0.174386847001997,0,0,0,0,0.247227120222506,0.109234177106535,0,0,0.791146500553185,0.654151651140702,3.46354749058946
eda17fff-892d-440a-af83-b353ea60c478,0.00620742066758013,0.00466475046191343,0.111287958183729,0.709542291488713,0.0548217201075505,0.0716231631014887,0.118713773106876,0,0.600416689742626,0,0,0.128302651872621,0,0,0.021589838401738,0.0958687383051014,0.147071549254059,0.0486393700402651,0,0,0.543453200602188,0.84190684877795,2.11874991473426
ebc79b86-12cb-4a5b-b0e4-4d1017ef22f4,0.0123664532300865,0,0.0708500732173703,0.771216375346808,0,0.075880979560432,0.375496154818082,0,0.211581199575346,0,0.0198211439683918,0.050154344350606,0,0,0.0228036031923042,0.0560715367403179,0.0882220726034546,0,0,0,0.674339107179193,0.751856724175205,1.7544639366032
fe69fb9c-7215-478c-ae5c-44f5d0814b9d,0,0.016957520315283,0.331202612685972,1.18349193704859,0.00858130001813698,0.0529899512228603,0,0,0.415779992916896,0,0.00171835796290241,0.0441334474029857,0,0.0346984442960167,0,0,0.0475726870944444,0.0451238194227303,0,0,0.638061385702874,0.775491025161421,2.18225007038682
564e41d6-f9a4-4a6b-bb97-f8e5423b84bd,0.0337745739585831,0.0395750174185179,0.141879115483929,0.66311717019168,0,0.172826233446302,0.614279595829732,0,0.637594083001219,0,0,0.257525398749214,0,0.0312362711987937,0.0387728268913309,0,0.105602620785614,0.122173873077652,0,0,0.828783192774778,0.616613504783221,2.85835678003257
ca927d21-e459-469e-9655-c214b34447f7,0,0.0197599744235749,0.24346764915637,0.809020060392012,0.120640887312534,0.203495690181749,0.435625512425936,0,0.151791060113477,0,0.0312841398263938,0.158288751847594,0,0,0.0166978011259597,0.0639419288508792,0.163748562624689,0.00779451829419162,0.00675744692831278,0,0.808842341716092,0.660711133503933,2.43231398350367
28e5e6cc-60b0-4324-b05e-d05af474da90,0,0.0988411990785701,0.380321179953944,0.529987670846635,0,0.0562876143248138,0.261281184891555,0,0.843725543256045,0,0.00366243278504002,0.209083242116884,0,0,0,0.048983044115694,0.166147207497457,0.107033406431475,0,0,0.810909351410445,0.644063401948473,2.70535372529811
e0e9a0df-7052-4d42-b3fd-10ee23ceae62,0.0237356044526404,0,0.1441421341083,0.330010170880492,0,0.328098700796957,0.881417940663739,0.0176455872447405,0.156092622879763,0,0,0.318043135986949,0,0.106929868228287,0.017270880925158,0.00230351491598161,0.295262328328922,0.138668024188084,0,0,0.843762931834384,0.597393875542099,2.75962051360001
9bfd464b-419a-43c0-929a-c1d219713a6f,0,0.0162880173559897,0.364158893837609,0.640061552178361,0,0.199679986643861,0.482764007589997,0.190157430551556,0.435281969667136,0,0.0047173396292052,0.15811924995362,0,0,0.0217059030604919,0.00628131701968859,0.156469528074253,0.0627792267880227,0,0,0.812713448863752,0.632273574396438,2.73846442234979
2beab6d3-563d-421f-bf4a-7e1f843ec637,0.0426236528669992,0,0.894738893908263,0.779836462643286,0.0512389080796365,0,0,0.0104360039689044,0.824504752784506,0.00543411109012403,0,0.142126214645347,0,0,0,0.0220618082461081,0.0515442318809665,0.0598277405225517,0,0,0.749868217948896,0.670077597090627,2.88437278063669
b7f9da49-2a09-4f32-af6c-980ccf75250b,0.029420516090918,0.0352099642248567,0.478417612831604,0.65893272408903,0.0924927621204264,0.0607250234863548,0,0.0570694129058946,0.299905148147025,0.0601976594771949,0,0.0677648562770893,0,0,0,0.100934398992667,0.141903255422127,0.0310865931659942,0,0,0.729605514399159,0.709583604148448,2.11405992723118
044b4834-bb51-40c8-8027-e5d752fa8787,0.0115955138962139,0.050814180453116,0.23841564001765,1.07400037225311,0.0378765013385544,0.0761703170380077,0.13074938602195,0,0.223594616126358,0,0.0172266749171089,0.0794025051016362,0,0,0,0.00347753466094585,0.103638230999397,0.0163324744245463,0,0,0.654945538854795,0.770356496395667,2.0632939472486
9f030a01-eef7-4885-8edc-316fe88860d7,0.0380359556201543,0,0.261974771982783,0.635465870866177,0,0.0971036752932285,0,0.0255866616655784,0.42187459941711,0.0289898770314009,0,0.0501202937086342,0,0,0.0266458186495027,0.106768217941316,0.06647614100681,0.0226992745900172,0.00530616766792561,0,0.681595428309868,0.755856562416594,1.78704732544064
56d2e7e0-7686-417f-a698-393a1385d87e,0.0441957451038909,0.0175075384597934,0.385050861590244,0.637299264543632,0,0.0681071587418647,0.420795384711064,0,0.365624955545881,0,0.00437675411845936,0.231069968660779,0,0,0,2.23176373401609e-05,0.0667170054316041,0.0559215136348475,0.00402316881888741,0,0.791653834115575,0.651246757746855,2.30071163699829
2f00871b-1c4a-4fe9-94f6-42493fd95841,0,0.0481119794827768,0.243364737635544,0.877346620875102,0.101715600189359,0.151899995125467,0.245341692398253,0,0.322174897234187,0,0.0093475147981089,0.0914903711184344,0,0,0,0.00632236115363456,0.166023265992142,0,0.0961902923008868,0,0.736930466667677,0.720396900251035,2.3593293283039
81e85e60-a0b6-4898-8cb0-02ac1a70f157,0,0.0616384755691564,0.278986321801277,0.797277364615449,0.0541938976252603,0.0708415476692276,0.11327565679614,0,0.743975294652229,0,0.0357570029868113,0.188568543162793,0,0,0.00858180504386277,0.0193774973757455,0.113811317678224,0.0797683597588542,0,0,0.777356986918217,0.689573515612317,2.56605308473503
e9f19ff2-29c5-4578-9c23-9d58c192ff59,0.0297739598397321,0,0.229010316829427,0.563629440269417,0,0.00931329788646643,0,0,1.26958173327001,0,0,0.227540508036327,0,0,0.043720580034907,0.01075784716162,0.171484976808772,0.162697320328683,0,0,0.803992546149913,0.661755610646024,2.71750998046536
d94a4acc-1345-4cdb-b1e0-0b9c1afc593c,0,0.0946200090948627,0.237225236113495,0.662099479586332,0.132089909879825,0.0928027154170218,0.00886675060634514,0.192538342484309,0.198721590712364,0,0,0.173745055322178,0,0.0250431372089166,0,0.103760303731996,0.0413760684415525,0.0693464109253856,0.0233921208323604,0,0.621390523854015,0.796803990799447,2.05562713035695
1f7293ad-85b2-4d42-afcc-88cf1027cf5f,0,0.00811128826338451,0.483671430521933,0.616721148668148,0.0210621791357978,0.00831605464962753,0.262531503284693,0.0248185321219525,0.486218504103342,0,0,0.125429851384592,0,0,0,0.080233690364163,0.172347538416814,0.0489920945571657,0,0,0.802386808551744,0.642099748174054,2.33845381547161
1890feb6-9f7f-4437-9828-198ff43e16b0,0.0396413165470248,0,0.379159998572615,0.616464426615733,0,0.0848821795945376,0,0.104821922002662,1.11043144785962,0.145568959626577,0.0490545898635639,0.133532106124423,0,0,0.054423891044649,0.0916097399490357,0.269321242083457,0.00111331258636824,0,0,0.700044452409837,0.742311370571857,3.08002513247026
c41a2347-8277-494e-90c6-f1918223388b,0,0.0372601685286533,0.536125048806758,1.1897097588543,0,0.0662793790063391,0.011373094119939,0,0.64534292978509,0,0.00441017912844986,0.104358017192723,0,0,0.0123379220605769,0.0274606447211781,0.097863159261333,0.0362604209282658,0,0,0.712323958016633,0.722078736950494,2.7687807223936
8da65700-04c7-444d-826e-ec2e692b257b,0.0457456095876182,0.032390279501324,0.105759877100916,0.51436292837409,0,0.139880101878737,0.580983530050694,0.0138352021491034,0.266813292438348,0,0.0523112487490561,0.267670225093695,0,0,0.0131557978627096,0.0398033920403136,0.116012105009837,0.00907175437484391,0,0,0.822844217091716,0.625837870509499,2.19779534421129
6c438dcf-6ec0-4bf7-8122-875490967b70,0.0678691347123448,0,0.10259061211508,0.883870505914874,0.11078091457528,0.107010378610968,0,0,0.31343041493597,0.00802902447588629,0,0.0656165750126858,0,0,0.0205569317650006,0.112502367890156,0,0.045831819912326,0,0,0.532370103606964,0.848655857129469,1.83808867992057
acbeca74-24ec-4e54-98e6-d3f59475dde9,0.0109827609875084,0,0.359732723871038,0.649627158199331,0.0682520493015489,0.0408905525489545,0.0950155462114,0,0.812020272297338,0,0.00578821405667765,0.204411304867611,0,0.0641251408714046,0,0.00854407206636714,0.182500675372158,0.0966783966021347,0,0,0.727084213790038,0.719047777540572,2.59856886725347
f30ea4c5-0110-403e-b171-2ea1e35c1ea0,0.0485912726092999,0.0219441874982638,0.654523243301012,0.542527456925301,0,0.0358760480237513,0.195190904392882,0.118905608382304,0.208262665924831,0,0,0.188921038909088,0,0,0.0318597931358073,0.102865046653027,0.162625695174385,0,0.0533271534439248,0,0.778759070805135,0.654333133770838,2.36542011437388
a8d269f5-ebc9-4b2a-9cd9-7019204a246f,0.0265031696601663,0,0.223120050945066,1.11229475395218,0.00929538933804778,0.0887788586851146,0,0,0.546201465992841,0,0.00316138596796778,0.048807895569504,0.005279321590158,0,0.0079289465009523,0.0206982788276462,0.089949570132807,0,0.0237266217860144,0,0.628035379948884,0.78925819013355,2.20574570894847
3f7a9aee-2d10-4426-855b-de9a48b278ce,0.00642203986259073,0,0.0944095587030172,1.22585915704623,0,0.00823302913175329,0,0,0.714655200389088,0.106960035446558,0.0127819065222848,0.0677229696797771,0,0,0.0131138327137484,0,0.194132490884994,0,0,0,0.502109049032997,0.86523454472903,2.44429022038004
6aa56177-0576-454d-81e8-28aa9ce76406,0.0320447974553186,0.00307786817548301,0.585127000440006,0.553991574561705,0,0.0695884814842102,0.192470557589906,0,1.16586735588886,0,0.0252318143691353,0.314242016454804,0,0,0,0,0.204300172388291,0.0427935094842718,0.0197131920783815,0,0.807525382898326,0.638833798064974,3.20844834037037
efd3731a-0788-41e9-a985-0c3d400d7db3,0,0.0492128437755853,0.781038531536482,0.796718190210071,0,0,0,0,1.01832705755838,0,0,0.145996326306823,0,0,0.0416598600327892,0.0322609018753662,0.159643414784412,0.0859803874236262,0,0,0.775903771566931,0.659623556553883,3.11083751350354
d38959c4-8069-4963-8eca-0c66699df9a7,0,0.129426004570109,0.501596497581604,0.545726969849819,0.0848718938873591,0.242542966074476,0.374199178623268,0,0.130434762353802,0,0.0173854899954534,0.192854871986133,0,0,0.00338614940442562,0.0202558183661724,0.176536611275712,0.0304656990844011,0,0,0.769873109934117,0.674576948672991,2.44968291305273
eaaacefc-a798-4b6e-8471-0fde96a80bb9,0,0.159531642542562,0.196538665268018,0.571057147342154,0.118190471396259,0.0234874188366493,0.110163828070622,0,0.450178655439507,0,0,0.17090971469679,0,0,0.0224961301685529,0.0765727359101857,0.205186629270799,0.0574123091919866,0,0,0.731900183971662,0.731375399268514,2.16172534813409
72fe0e80-b3e6-4249-8345-fb9ff8d2ca9b,0,0.0648914774323904,0.174000366197903,0.779640905673372,0.0303125611549033,0.0123356619916899,0,0,0.398224266353165,0.00103913079516101,0,0,0.0252665266149368,0.0334903635810157,0,0.0145700620635899,0.0181504015761576,0,0,0,0.594341098182448,0.807065683607021,1.55192172343428
1f71e82c-0781-4d19-bc26-6c3c176827c5,0.0284933935972354,0,0.835009779443959,0.75047875931987,0,0.0153103810087621,0,0,0.547584206585398,0,0.00891406668491648,0.0394844826647446,0.0694569306413521,0,0.0206496372059495,0.068594390779316,0.0941134724745871,0.00510882958202504,0.0376393935247522,0,0.789294230207076,0.628213445096709,2.52083772351287
1d7be20b-b4ca-47bb-9552-689f2e3ff0f7,0.0300022962709207,0.0429183052151596,0.249528511450234,0.679787525766516,0.0299832898665581,0.0455772320143731,0,0,0.332038409299254,0,0,0.0851913404958956,0,0.0547109023530996,0,0.0487555643156668,0.0608347136410657,0.0581934027895993,0,0,0.745105207278673,0.711768283071034,1.71752149347834
b99ff949-1922-4948-8d02-2ef2aa3dfb3b,0.0206511183000406,0.00726036108241401,0.299384548587494,0.574723388708038,0,0.0600182727198154,0.111799765574807,0,0.343768242288281,0.0355054144962024,0.0155071274696497,0.0844684001997585,0,0,0.00780843852480067,0.106339161365391,0.130171460995985,0,0.0422312344363958,0,0.752113804267028,0.707252745254243,1.83963693474907
