names,scores,logfoldchanges,pvals,pvals_adj
YBX1,8.709806,0.42192537,3.043940492683624e-18,1.0910263398740987e-16
SH3KBP1,8.709641,0.3746549,3.048372712758728e-18,1.0910263398740987e-16
CCT3,8.707972,0.40959093,3.09361480785639e-18,1.1042895397461977e-16
ADAM8,8.695803,0.41373852,3.4438591076330153e-18,1.226068362514308e-16
COX8A,8.69116,0.38042983,3.587554151708924e-18,1.2738649518160135e-16
DNAJA2,8.6865425,0.48896948,3.7363755724829505e-18,1.3232261312207993e-16
BAX,8.685307,0.37280086,3.777236185932109e-18,1.3341949700728258e-16
ILK,8.683032,0.47907898,3.8535495613000714e-18,1.3575964551076205e-16
RBM4,8.680686,0.45050353,3.9339041627768724e-18,1.3822960642799047e-16
DCTN3,8.679562,0.37039986,3.972979174332252e-18,1.3924002077731187e-16
MRPL52,8.66635,0.46253258,4.46192096196736e-18,1.5597072419643935e-16
GOLPH3,8.658366,0.5903539,4.785737591400022e-18,1.6685777085467828e-16
PSMD13,8.651577,0.42239678,5.079241641162535e-18,1.7663455532011876e-16
PEBP1,8.650285,0.40811858,5.137126927122498e-18,1.7818831266751636e-16
ECH1,8.649786,0.36242363,5.1595941069696625e-18,1.785087263726709e-16
UFC1,8.648236,0.34862086,5.230146733264042e-18,1.8048687946785605e-16
ATP6V1F,8.647682,0.34065828,5.25559526306222e-18,1.8054085116225484e-16
ARIH2,8.64762,0.4452952,5.258471393075384e-18,1.8054085116225484e-16
SNRPG,8.645242,0.35977507,5.36914912163474e-18,1.838729164929379e-16
DPP7,8.640599,0.38816872,5.591880453866984e-18,1.910158049722208e-16
TRAPPC1,8.639186,0.35816336,5.6615161567636464e-18,1.929061553111411e-16
TLN1,8.634602,0.35866722,5.8931983779839675e-18,2.002945232094148e-16
RAB11A,8.6341505,0.42920804,5.916522803869453e-18,2.0058201555932295e-16
MLEC,8.628918,0.534162,6.1935157929779154e-18,2.0944638745526569e-16
CYC1,8.628029,0.43307802,6.241819623890432e-18,2.10552180462884e-16
CNPY3,8.626135,0.4263437,6.346025257664079e-18,2.1353346334578909e-16
PSMB1,8.62581,0.36574742,6.3640785068557725e-18,2.1360823704727596e-16
TUBA1B,8.6151705,0.384968,6.98376170325239e-18,2.3382604630765387e-16
NCR1,8.596814,0.46858627,8.195934655367968e-18,2.7373204530910887e-16
RBBP4,8.593526,0.39073476,8.434030973526728e-18,2.809885924093732e-16
CHD1,8.590013,0.39284015,8.69596310762726e-18,2.89001552244371e-16
TES,8.589698,0.3681487,8.719810426007464e-18,2.8908206898800666e-16
MRPL20,8.583437,0.37839755,9.207977582311687e-18,3.0451774881894997e-16
DDT,8.582551,0.38688758,9.27922727592636e-18,3.061237497165633e-16
POLR1D,8.58058,0.35252836,9.439579500113502e-18,3.1065425901227195e-16
S100A11,8.580177,0.38371605,9.472688683672302e-18,3.109853732573975e-16
JAK1,8.57836,0.39517266,9.623539257266763e-18,3.15099965656393e-16
EIF3I,8.578107,0.3653521,9.644725844222212e-18,3.15099965656393e-16
DNTTIP2,8.576812,0.40418458,9.75392991936356e-18,3.178980106327839e-16
SNX3,8.57406,0.35146618,9.989900205497042e-18,3.2480415294643755e-16
CHCHD2,8.572932,0.4166889,1.0088285385732063e-17,3.272145065136604e-16
TUBB4B,8.570763,0.35600522,1.0280210450298272e-17,3.3182886156720685e-16
SNX6,8.57058,0.37982607,1.0296521029082503e-17,3.3182886156720685e-16
KRAS,8.570493,0.45331928,1.0304327651127228e-17,3.3182886156720685e-16
ZNF706,8.568174,0.39882666,1.0513893086729589e-17,3.37771331950577e-16
DIAPH1,8.567706,0.4055521,1.055666035835488e-17,3.383397107251363e-16
GOLGA7,8.5665245,0.40719622,1.066551704342342e-17,3.4101853428178246e-16
CSK,8.56023,0.38489556,1.1264205577065494e-17,3.593095173790655e-16
SZRD1,8.553866,0.49084455,1.190321980079715e-17,3.7879751125508477e-16
YWHAZ,8.55158,0.40561572,1.2141470563853282e-17,3.854702642778173e-16
SDHD,8.543169,0.48870963,1.3058998002320945e-17,4.136269015148275e-16
DAD1,8.542064,0.34545535,1.3184596502890048e-17,4.160456100219645e-16
PRMT1,8.541955,0.44517797,1.3197029651626828e-17,4.160456100219645e-16
PDCD5,8.540827,0.4995083,1.3326523547679393e-17,4.1853339227101197e-16
GBP5,8.540728,0.44213325,1.3337979595088946e-17,4.1853339227101197e-16
RER1,8.539874,0.41678855,1.343686638003489e-17,4.2065809296011783e-16
NFE2L2,8.529362,0.37197062,1.4715733951359926e-17,4.596282365872673e-16
REEP5,8.527722,0.35902494,1.4925771055675434e-17,4.651118449289344e-16
VIM,8.52729,0.39440504,1.498153934545161e-17,4.657739870695359e-16
ISG15,8.524324,0.3627672,1.5370379212855256e-17,4.767644292392091e-16
APMAP,8.523819,0.36637536,1.5437712910230877e-17,4.777547254535441e-16
CBX3,8.521241,0.36324394,1.57852101406483e-17,4.87390939193976e-16
ATP6V0D1,8.516957,0.44841835,1.638001768133247e-17,5.046017775667102e-16
TAF15,8.500701,0.48008022,1.88448861310579e-17,5.79211955732037e-16
SRA1,8.496979,0.4972155,1.9458875589667322e-17,5.967241098440481e-16
SRSF4,8.496123,0.40852216,1.9602825061436676e-17,5.984852286418821e-16
POLR2G,8.495975,0.35937217,1.962784323321128e-17,5.984852286418821e-16
MOB1A,8.495848,0.33862343,1.9649370509772017e-17,5.984852286418821e-16
RSL1D1,8.4925,0.38191718,2.022387914895854e-17,6.14596399452472e-16
RAB7A,8.480236,0.34435958,2.247371384150067e-17,6.814333053109406e-16
DRAP1,8.47721,0.36270142,2.3065890477665233e-17,6.978207628142086e-16
NXT1,8.467731,0.4471049,2.5021830509934207e-17,7.553010270034502e-16
DYNLRB1,8.4660845,0.35275084,2.5378003566345352e-17,7.643424154479863e-16
UBE2L6,8.462774,0.3552034,2.610900805793247e-17,7.828641016126285e-16
RBM3,8.461485,0.37534222,2.6399468279962408e-17,7.898182383626004e-16
TXN,8.455458,0.37159926,2.779956408703444e-17,8.298661907662737e-16
CCT8,8.4539795,0.40636247,2.8153927314857434e-17,8.38589274303248e-16
ANP32E,8.450531,0.4639539,2.8998131496456954e-17,8.61832132779061e-16
UQCRQ,8.447855,0.35065615,2.96703514401767e-17,8.7987264171935e-16
SFPQ,8.446807,0.34376037,2.99378173296664e-17,8.858573886605018e-16
MOB4,8.443106,0.41112673,3.0901601086600555e-17,9.123748434606154e-16
CMTM6,8.431538,0.36959034,3.4115294222060316e-17,1.0050604037953273e-15
CAPZA1,8.423667,0.34017608,3.648804598799496e-17,1.072621360601342e-15
SOD1,8.419267,0.35740772,3.788486325026944e-17,1.111261869208447e-15
NSA2,8.415616,0.36909214,3.908346120605453e-17,1.1439330630223291e-15
ANP32A,8.412362,0.3745159,4.018340653795235e-17,1.1735816112913228e-15
PSAP,8.411279,0.3487119,4.0556335972491725e-17,1.1819149919585979e-15
SLA,8.402803,0.35366878,4.3594460808209156e-17,1.2677156458732028e-15
MAPRE1,8.397496,0.39798966,4.560981723877091e-17,1.3234693849521202e-15
MRPL51,8.3963785,0.3949113,4.604586839434489e-17,1.3332551550319648e-15
MBP,8.394023,0.3437641,4.697833334980541e-17,1.357341866999838e-15
ST13,8.392675,0.3515082,4.752010865054325e-17,1.3700615940636325e-15
TMED5,8.389815,0.50392115,4.869080733784661e-17,1.4008210307240177e-15
EIF4G1,8.3817215,0.61307865,5.2158991599242124e-17,1.4974069652097317e-15
MPG,8.372449,0.43926814,5.643317215727917e-17,1.6166725943060888e-15
PRKCH,8.370604,0.34132776,5.73237379820857e-17,1.638705924983649e-15
RNF7,8.369443,0.34083548,5.789129879016577e-17,1.651431912422213e-15
TKT,8.3637495,0.5123349,6.075593527295912e-17,1.7294933220211756e-15
DR1,8.362762,0.4406405,6.126667269997358e-17,1.740360452085776e-15
LAMTOR1,8.361658,0.35644063,6.184290410320821e-17,1.7530384560180428e-15
DDX39A,8.355467,0.4311239,6.517420647637732e-17,1.8435965785864974e-15
ATP6V0B,8.350767,0.33769324,6.782088082296362e-17,1.9144500940256236e-15
STOM,8.339805,0.35748258,7.441333967538837e-17,2.095688412664124e-15
HSBP1,8.339584,0.4695829,7.45520223878144e-17,2.095688412664124e-15
NDUFS6,8.332623,0.3481285,7.907081614231246e-17,2.2180925617634556e-15
CISD3,8.326685,0.46837583,8.313756491604092e-17,2.3273343639256017e-15
FKBP8,8.3248415,0.3432527,8.44419445054993e-17,2.3589547768378926e-15
DNAJC8,8.323328,0.3441461,8.552746837967192e-17,2.3843432455514735e-15
KDELR1,8.320964,0.4956049,8.725113498641785e-17,2.4230897494623934e-15
EIF4G2,8.320929,0.34968853,8.727648545458559e-17,2.4230897494623934e-15
NR4A3,8.319537,0.51340014,8.830721836668783e-17,2.44667206862776e-15
SLC25A39,8.316876,0.4832403,9.031208453768041e-17,2.4970921243174627e-15
MRFAP1L1,8.31627,0.5181679,9.07749059087051e-17,2.5047562483152514e-15
NDUFB10,8.315091,0.33885434,9.168157625248442e-17,2.524611241581168e-15
DOK2,8.311337,0.34419,9.462904722606303e-17,2.5964981219472667e-15
SMDT1,8.311043,0.34730044,9.486433496699104e-17,2.5964981219472667e-15
RAB14,8.311037,0.42918307,9.486945631957329e-17,2.5964981219472667e-15
FUNDC2,8.306989,0.44827813,9.8161293761888e-17,2.6811545277918113e-15
UQCR10,8.300075,0.34568778,1.0404571868587685e-16,2.836139156017245e-15
LSP1,8.296916,0.3965816,1.0684855671543909e-16,2.906668499518991e-15
PSMD7,8.294168,0.413735,1.0934738762059958e-16,2.9686605657238433e-15
C4orf3,8.285093,0.34540802,1.1801607883446911e-16,3.1975721921957667e-15
RASSF1,8.2829075,0.38962442,1.202041491509187e-16,3.2503298286439794e-15
SUPT4H1,8.282283,0.35422918,1.2083639380827398e-16,3.260890923310082e-15
PSMG2,8.281905,0.433465,1.212205741347433e-16,3.2647289556888052e-15
PTBP1,8.280353,0.40066412,1.2281065685697938e-16,3.300964527831121e-15
SNRPD1,8.273279,0.38213542,1.303240706687178e-16,3.4959496730278513e-15
TPR,8.268676,0.3612248,1.3545465803629199e-16,3.626368454134301e-15
DGUOK,8.268103,0.35762236,1.3610742417977002e-16,3.63662866229235e-15
EIF6,8.2667055,0.39782026,1.3771133281950647e-16,3.672211489592097e-15
GABARAPL2,8.265353,0.33141208,1.3928151219305244e-16,3.706756299843898e-15
RELB,8.250914,0.6513848,1.5718838718470991e-16,4.175084465124589e-15
FIBP,8.249887,0.43536192,1.585433300515933e-16,4.202799906456087e-15
TMED10,8.247969,0.32531628,1.6110969515751124e-16,4.2624570916868615e-15
AKIRIN1,8.2430935,0.41420433,1.6781453823914128e-16,4.431157660392824e-15
CARD16,8.23855,0.3334746,1.7430964924887347e-16,4.5936720650684565e-15
GABARAPL1,8.237363,0.3734288,1.7604772070833676e-16,4.6304325448685925e-15
PHF5A,8.235389,0.5090667,1.7897576765637913e-16,4.698288001921252e-15
COMMD7,8.234388,0.38692427,1.804770530679005e-16,4.728498790378993e-15
TTC38,8.232671,0.37712476,1.8308556744764426e-16,4.787545661959427e-15
SRI,8.224954,0.3513224,1.9526656010975855e-16,5.096192834740758e-15
GLG1,8.215573,0.41939825,2.111536383047441e-16,5.500185408582842e-15
ROMO1,8.20759,0.36885163,2.2567166122897086e-16,5.867028371796732e-15
TMF1,8.203044,0.45607895,2.3437503718914885e-16,6.081581493833049e-15
NDUFS7,8.196078,0.37545726,2.483563932687177e-16,6.432001563099439e-15
CMC2,8.191039,0.43956926,2.5898059985534797e-16,6.683324262572537e-15
PPP6C,8.191007,0.49544543,2.590512554158035e-16,6.683324262572537e-15
PSMF1,8.186017,0.46424574,2.700130236034327e-16,6.950443972922409e-15
IQGAP1,8.185829,0.33093357,2.704352690865089e-16,6.950443972922409e-15
SUGT1,8.180874,0.48473632,2.817929125058937e-16,7.22857750654377e-15
TCP1,8.1794815,0.36810005,2.850679621242538e-16,7.298713497044699e-15
GTF2A2,8.174207,0.38179326,2.9781893021654066e-16,7.610740199643527e-15
G6PD,8.169473,0.39683494,3.097411594101558e-16,7.900448892100629e-15
SIVA1,8.165697,0.39660496,3.195839348342237e-16,8.136124590034302e-15
TUBA4A,8.164813,0.3486579,3.219327612353206e-16,8.180487283141584e-15
FERMT3,8.161239,0.38973498,3.3160492579996225e-16,8.410423428230997e-15
SCAMP2,8.156448,0.4264771,3.450187786607525e-16,8.717862135710737e-15
LCP1,8.156114,0.39361194,3.4597796139173397e-16,8.725758192633022e-15
RHOC,8.152925,0.3408252,3.552281631906902e-16,8.942338817037281e-15
BAG1,8.148394,0.43361974,3.6878884347254986e-16,9.266420605167812e-15
RNF125,8.136586,0.34163886,4.065803957775278e-16,1.0178087718415924e-14
TPST2,8.132104,0.33268532,4.219033400571465e-16,1.0542114384057551e-14
CYFIP2,8.128548,0.38242877,4.3446579966564885e-16,1.0835946460052865e-14
EIF3H,8.128008,0.33356786,4.364038823036565e-16,1.0864202184360215e-14
GPX4,8.123136,0.34471637,4.542914287787771e-16,1.1288681857296574e-14
SMARCA5,8.120698,0.39598596,4.635118729659483e-16,1.1496628128546948e-14
RNF181,8.119112,0.35614014,4.696061274125417e-16,1.1626413719591607e-14
NOP58,8.1175785,0.43997887,4.755785472034489e-16,1.1752713072190726e-14
PRDX2,8.116796,0.40052697,4.786527352692875e-16,1.1807059153543871e-14
NDUFA2,8.106226,0.3296271,5.22161318496807e-16,1.2833374627463418e-14
PPP2CA,8.102308,0.3841829,5.392589740317404e-16,1.3229493339291405e-14
COPE,8.100303,0.33535033,5.48228151453855e-16,1.3425122409377253e-14
SS18L2,8.09938,0.38091317,5.524004191963438e-16,1.3502787783000484e-14
TADA3,8.096337,0.4264564,5.663861745584472e-16,1.3819617817933324e-14
LAPTM5,8.092086,0.37674335,5.86515549857338e-16,1.4284935585243793e-14
FBXW5,8.08963,0.46242955,5.984615298001857e-16,1.4549624183052084e-14
TFDP2,8.088766,0.3682115,6.0272099261502645e-16,1.4626824376536964e-14
SCML4,8.087843,0.504721,6.073055956246086e-16,1.4711623701549092e-14
PLEK,8.07767,0.3484955,6.601602526055899e-16,1.596333743442155e-14
MGAT1,8.073533,0.3790425,6.829278808656576e-16,1.6484339707549763e-14
RAB27A,8.0676155,0.36583713,7.168411409976524e-16,1.727203127764522e-14
LPXN,8.065415,0.41312018,7.298754478874325e-16,1.7554740496158872e-14
ARRB2,8.065041,0.38345152,7.321175993820859e-16,1.7577335886943925e-14
HNRNPM,8.064202,0.33260688,7.371534673977493e-16,1.766680592468531e-14
KPNB1,8.063976,0.3569557,7.3852180009948245e-16,1.7668217462309073e-14
CD244,8.057807,0.5005163,7.767531091805028e-16,1.8549964074641635e-14
CGGBP1,8.057286,0.40781245,7.800712294169833e-16,1.8596291693504162e-14
UBA2,8.047435,0.47987807,8.454708680300858e-16,2.01198208506701e-14
UBE2D2,8.044104,0.33829257,8.687894904437494e-16,2.0638339074925195e-14
PDIA4,8.037792,0.48161376,9.147169599180685e-16,2.1691170369375215e-14
RALGAPA1,8.030473,0.39165986,9.709807561455606e-16,2.298498832047728e-14
PSMA3,8.0297575,0.3866169,9.766560967152282e-16,2.3078845381748817e-14
ZNHIT1,8.028799,0.33803168,9.843147577472992e-16,2.321915913686068e-14
ZBTB1,8.021484,0.42579603,1.0447508145460186e-15,2.460178488773024e-14
PDAP1,8.01813,0.3800744,1.0736701048832698e-15,2.5238729486393658e-14
NDUFB4,8.016655,0.32658735,1.0866348650902374e-15,2.5499068234195778e-14
MEAF6,8.009785,0.3305803,1.1490930416664733e-15,2.6917903491676608e-14
POLR2K,8.009214,0.32369047,1.1544315719592814e-15,2.6996092201813836e-14
PPP1CC,8.0081215,0.4048176,1.1647422440140854e-15,2.7190081485263072e-14
EPC1,8.002587,0.32162347,1.218313678916469e-15,2.8391548306770148e-14
YY1,8.00161,0.38901845,1.228027502531412e-15,2.856857774423508e-14
LMAN1,7.999823,0.52080697,1.2459820678734692e-15,2.893637872946079e-14
IDS,7.997022,0.32391575,1.2746420032325743e-15,2.955110747356895e-14
PPP4R2,7.9869914,0.48036593,1.3827156531501767e-15,3.200168491930589e-14
DENND2D,7.9829564,0.34072176,1.4286960510144012e-15,3.3009239411536505e-14
NRBP1,7.981619,0.4049968,1.4442612975261173e-15,3.3311825106871624e-14
DNAJB11,7.9755163,0.44812363,1.5174495281830704e-15,3.490916312293796e-14
DUT,7.9754157,0.45113438,1.5186895985447702e-15,3.490916312293796e-14
TOMM20,7.9725924,0.33841985,1.553799580909257e-15,3.5655472355796947e-14
CFL1,7.971762,0.30754346,1.5642767540029282e-15,3.583495117446776e-14
EIF3M,7.97004,0.3189208,1.5862314155641934e-15,3.62763059156062e-14
TMEM179B,7.967446,0.37542516,1.619875261037846e-15,3.6920569083080496e-14
NCOR1,7.9662857,0.31647405,1.6351480578485546e-15,3.720582250345792e-14
HNRNPH3,7.9657097,0.35758102,1.642779045290535e-15,3.731652804394813e-14
MRPL54,7.9641438,0.38299927,1.6637166827907486e-15,3.7728620505706847e-14
PSMC4,7.963224,0.41897097,1.6761382529996203e-15,3.7946532630409185e-14
ITGAL,7.961793,0.342398,1.6956388185671025e-15,3.832370951243872e-14
UBE2E3,7.9597673,0.42119315,1.7236299981396796e-15,3.8891203285783774e-14
DNAJB6,7.959272,0.35017025,1.7305474330954227e-15,3.8982097687406573e-14
ARPC5,7.957743,0.34606862,1.7520534948919305e-15,3.9400763010961364e-14
SDCBP,7.956394,0.3237122,1.7712546246627613e-15,3.976628727217078e-14
RAB8A,7.9537344,0.3563686,1.809718974130938e-15,4.056235567765572e-14
NUCKS1,7.95146,0.33898538,1.843265725181848e-15,4.1245745323181883e-14
IQGAP2,7.9485884,0.35037982,1.886485036615389e-15,4.214295132293285e-14
UBE2L3,7.94788,0.32495826,1.8973038906599156e-15,4.231458082094916e-14
ELOVL1,7.946518,0.59117776,1.9182699675032224e-15,4.2711578665876204e-14
DNAJC15,7.9408407,0.43167982,2.0081575763567563e-15,4.4639324839838077e-14
PSMC1,7.931554,0.43963724,2.1642112704057473e-15,4.8029116236159124e-14
NR4A2,7.9296327,0.36164412,2.1979476754574003e-15,4.869771426099623e-14
ARL6IP5,7.928958,0.34740603,2.2099250684705775e-15,4.8882817948972955e-14
EIF1B,7.9278083,0.3366328,2.2304760130642866e-15,4.925664949963408e-14
TMEM230,7.925004,0.3223916,2.2813864367401298e-15,5.017419276036979e-14
HAX1,7.9249067,0.3801871,2.283180490244353e-15,5.017419276036979e-14
UHMK1,7.922106,0.37160605,2.3352150010269654e-15,5.1151064949442926e-14
TMBIM1,7.91465,0.48058078,2.4794960260387173e-15,5.413566323517866e-14
CSNK1D,7.91232,0.34401423,2.5263583807245417e-15,5.506971507450119e-14
HIGD2A,7.909888,0.3187085,2.576212582944541e-15,5.606586513172692e-14
RAB8B,7.9068966,0.34457046,2.638850869321786e-15,5.733657774518335e-14
TXNDC17,7.9048057,0.48011944,2.6835151443914916e-15,5.821329556796527e-14
PPP1R11,7.9044814,0.42990634,2.6905095199487024e-15,5.827134021294998e-14
SPN,7.9036455,0.31765756,2.7086223534190926e-15,5.849131576046157e-14
LBH,7.903613,0.34605002,2.70933612616086e-15,5.849131576046157e-14
PSMC3,7.9013166,0.4034217,2.7597277308942626e-15,5.948403557980238e-14
MYO1G,7.9009852,0.36453244,2.7670776494823787e-15,5.954733448878108e-14
CCDC85B,7.898076,0.3164639,2.8324081061182203e-15,6.085618244562603e-14
FIS1,7.897859,0.32710722,2.837341792808488e-15,6.086526678913343e-14
HSH2D,7.89699,0.34500545,2.857197995429559e-15,6.119392468623975e-14
IDI1,7.880338,0.3205461,3.264956866688435e-15,6.98162646628004e-14
GDI2,7.879851,0.32729644,3.2777229096905518e-15,6.997834686780794e-14
GTF2I,7.876875,0.4904557,3.3567120290336546e-15,7.155152513072843e-14
ANXA2,7.87151,0.3343457,3.503853931732694e-15,7.455481448733673e-14
COX20,7.871339,0.4659376,3.5086568738945253e-15,7.455481448733673e-14
ORAI1,7.869923,0.45798057,3.548586048447067e-15,7.528470369763566e-14
PAFAH1B1,7.866854,0.37051436,3.636694667144594e-15,7.703284323984617e-14
MAP1LC3B,7.865378,0.33017877,3.6798463360246e-15,7.782471255796228e-14
FNTA,7.858707,0.44255656,3.881193623998676e-15,8.195453140628191e-14
FAM32A,7.855914,0.4310814,3.9686687556069276e-15,8.367069924906918e-14
CCDC124,7.8547506,0.4857282,4.005678462148317e-15,8.431921917280381e-14
SSH2,7.8513913,0.38206583,4.11447382402905e-15,8.647444751966352e-14
PRKAR1A,7.8491836,0.31921643,4.187536607671869e-15,8.787314377498681e-14
TNIP1,7.848977,0.42456737,4.19443882466515e-15,8.78813091012529e-14
TSPAN14,7.8469405,0.39687896,4.263100437993328e-15,8.918141737960306e-14
ATXN10,7.8425584,0.5033556,4.414587476770428e-15,9.220747495985045e-14
DCAF7,7.8423076,0.4489328,4.4234094101556035e-15,9.224893844084939e-14
HNRNPL,7.8374414,0.38053975,4.598200254807905e-15,9.574616672549855e-14
MRPL41,7.8337927,0.3599694,4.7336935506849695e-15,9.841560412849352e-14
GTF3C6,7.8330793,0.40392074,4.7606413526852815e-15,9.882359041812692e-14
LGALS1,7.8324003,0.35487476,4.786428882576099e-15,9.920627482734148e-14
ERH,7.8293986,0.3207947,4.902092878160706e-15,1.0144775951690553e-13
STAT4,7.8251095,0.3256921,5.072155750069193e-15,1.0480642807914798e-13
SH3BGRL,7.8246813,0.30828485,5.08945545780932e-15,1.0500309249575101e-13
GSTP1,7.8239684,0.38122392,5.118363182898215e-15,1.0543828156770324e-13
SFT2D1,7.822894,0.35092902,5.16225800174265e-15,1.0618040734377068e-13
SNX17,7.822384,0.38439518,5.183222810018688e-15,1.0644935369190587e-13
SMIM12,7.8209114,0.5281552,5.244218979306171e-15,1.0753836882641058e-13
OXA1L,7.820352,0.4831788,5.2675883573753205e-15,1.0785367178462094e-13
CAPN2,7.7986484,0.3762885,6.257379283554914e-15,1.2792548283788856e-13
IFNGR1,7.7983503,0.37956488,6.272162803350759e-15,1.2803372572709803e-13
BIN1,7.796636,0.3384579,6.357918251088697e-15,1.2958820386999966e-13
PHF20,7.7922115,0.3293867,6.5846257691814675e-15,1.340065693869767e-13
NOSIP,7.7835717,0.3587533,7.0505109628873004e-15,1.4327190425035895e-13
RPA2,7.78291,0.3568393,7.087525208205175e-15,1.438074851643796e-13
C18orf32,7.7788534,0.54748785,7.31847579965734e-15,1.482705615086734e-13
RBL2,7.76993,0.35684842,7.852945334581848e-15,1.5886025697078394e-13
SNRPA,7.7677517,0.5878622,7.989160808111286e-15,1.6137387243090656e-13
LSM4,7.7636647,0.3714595,8.250972193588026e-15,1.6641310584167898e-13
LNPEP,7.762165,0.34432805,8.34915117121537e-15,1.681419354525507e-13
UAP1,7.761605,0.5009266,8.386138177054457e-15,1.6863511538449447e-13
PRDX3,7.7600594,0.5492697,8.488953915831997e-15,1.704485940272636e-13
