names,scores,logfoldchanges,pvals,pvals_adj
GPR108,3.9623313,0.35119298,7.422144224570709e-05,0.000777538757935812
C22orf39,3.9597216,0.38375187,7.5037231361794e-05,0.0007854750680874217
YWHAH,3.956861,0.35082987,7.594106545712285e-05,0.0007922442097338956
LLPH,3.9565854,0.31929109,7.602868431042495e-05,0.0007922442097338956
SMARCC1,3.9495516,0.31643853,7.829770119536257e-05,0.0008132955213464412
PRPF6,3.9457805,0.3098846,7.954042844183689e-05,0.0008243003079613711
ZNF593,3.94361,0.58133835,8.02641930288596e-05,0.0008311625146112068
SF3A3,3.9431102,0.3999061,8.043164105336598e-05,0.0008322577705008183
SHMT2,3.9386613,0.5644899,8.19375012801846e-05,0.0008471898120869968
DAZAP1,3.9381883,0.2920642,8.209917229820354e-05,0.0008482114332462943
SNRNP200,3.9339411,0.27929148,8.356425229504048e-05,0.0008626874186816994
SLC25A32,3.9316025,0.46923164,8.438152607790074e-05,0.0008704586631262344
YIPF3,3.930518,0.3403274,8.476311010134705e-05,0.0008737270012203788
PRR5,3.9269545,0.30914068,8.602824860329815e-05,0.0008847402121984008
GPR141,3.926505,0.64491934,8.61890911155864e-05,0.0008857192737415136
ATP2A3,3.9234648,0.3400843,8.72845030651972e-05,0.000894251936111394
CD226,3.9198234,0.25547287,8.861386835773225e-05,0.000905808277084001
PTDSS1,3.9166152,0.33980122,8.980089273468579e-05,0.0009172471201128807
PMPCB,3.9147613,0.26161,9.049365722350774e-05,0.0009229991436437997
SUCLG1,3.9147422,0.25519282,9.050084243983896e-05,0.0009229991436437997
UBE2D1,3.9126525,0.42645034,9.128782711207105e-05,0.0009298471357851977
PPP5C,3.9125936,0.48546708,9.131012042654613e-05,0.0009298471357851977
SDHB,3.9089773,0.31330386,9.268769294002834e-05,0.0009417432536444296
NAA50,3.9068198,0.26224878,9.351884449441618e-05,0.0009473346612336017
TPD52,3.9059799,0.36336184,9.384434831135887e-05,0.0009492067404536471
API5,3.9054523,0.39333886,9.404933426294914e-05,0.000950567540981253
BATF,3.903569,0.37281075,9.47845540538347e-05,0.0009558505140869893
GRK6,3.9020288,0.27374363,9.538976136469432e-05,0.0009595421347887133
TMEM208,3.901914,0.26454973,9.543508077421278e-05,0.0009595421347887133
UVRAG,3.897067,0.42156646,9.736465898216381e-05,0.0009781344053942083
RGS19,3.8969064,0.2504981,9.742923299857823e-05,0.0009781344053942083
ZNF600,3.896653,0.31100586,9.753121186240934e-05,0.0009784302168472038
ACAA1,3.8945131,0.30268753,9.839612855710653e-05,0.0009856413976399691
TRAPPC5,3.8935597,0.77216595,9.878385648944746e-05,0.0009880582473032725
GNGT2,3.8926651,0.45372856,9.914892459941628e-05,0.000990975140459203
SFT2D2,3.8899624,0.3353025,0.00010025970066048641,0.0010005947788549875
MRPL28,3.8863904,0.3662511,0.00010174584584628662,0.0010146760517397969
CHMP4B,3.8828154,0.3540759,0.00010325401878183653,0.0010274384037045135
UBL7,3.881996,0.49614638,0.00010360262720329184,0.0010301475673205724
ISG20L2,3.8771195,0.26942128,0.00010570043531655327,0.0010479176882632279
ANKHD1,3.8754542,0.48449385,0.00010642595742191257,0.0010543358615960838
RING1,3.873845,0.5087565,0.00010713154419594509,0.0010605472676712305
ALKBH7,3.866798,0.31789508,0.00011027370467250858,0.00108766308270918
CTR9,3.8622768,0.29778457,0.00011233519734766736,0.0011063786991329018
RABEP1,3.8598526,0.3916042,0.0001134554460134825,0.001116596887716936
KIAA1191,3.8551354,0.49433902,0.00011566560250831861,0.0011366904403821872
FNDC3B,3.8543632,0.3011684,0.00011603124758683939,0.0011394538745918658
CSRP1,3.853815,0.60961914,0.0001162914890300666,0.0011411789538055919
PTOV1,3.8535469,0.44588363,0.00011641901189811396,0.0011416000926898632
SRP72,3.8512654,0.27639964,0.00011750900057658494,0.0011514516665067978
TIMM23,3.849693,0.57584023,0.00011826589913462305,0.0011580274143856812
CPSF6,3.8493779,0.299642,0.00011841825691797254,0.001158678419575202
DHX29,3.8480794,0.4248394,0.00011904743838753867,0.0011639906421471444
STMN1,3.845337,0.38067088,0.00012038688069759978,0.001175383633323237
CRY1,3.8440049,0.4004218,0.00012104264433068898,0.001180688235733832
RANGRF,3.842618,0.3643539,0.00012172882435020946,0.0011859112107995497
RNF130,3.838144,0.42927212,0.00012396777250992455,0.0012068522038069349
MIF4GD,3.8246481,0.3011508,0.0001309589620521612,0.0012685062993322404
NUBP2,3.823742,0.35795954,0.0001314415224294893,0.0012722671894842893
UNC119,3.8220649,0.41653094,0.00013233887718997524,0.0012791178151320458
RUVBL2,3.8201284,0.61457694,0.00013338219452131844,0.001287357618509406
ACSL5,3.8182702,0.5291639,0.00013439071308349567,0.0012961643256866383
HMGA1,3.8176968,0.45893398,0.00013470327342633112,0.0012982509059582042
ARPC3,3.8160183,0.25095722,0.00013562239971727936,0.0013061763307532124
VBP1,3.8154392,0.28160754,0.00013594090329867317,0.0013073774826863841
CHCHD7,3.808227,0.28054217,0.00013996668985484875,0.0013432222946027554
HPS1,3.8041599,0.2988045,0.00014228630843195265,0.001363543437267285
ATXN2L,3.8018372,0.3201339,0.00014362703427424727,0.0013735306953484559
MRPS18C,3.7977598,0.26292166,0.00014600978564874255,0.001395262066401192
BANP,3.793212,0.41443396,0.00014871112629147656,0.0014200702243813825
PIK3CD,3.79007,0.43260273,0.00015060478798437256,0.0014340934398540148
GRSF1,3.7891417,0.34389547,0.00015116869031934563,0.001438447911480205
SNX1,3.7888823,0.33495027,0.00015132657978877715,0.0014389355469273926
HLA-DRB5,3.787743,0.454122,0.00015202187756234477,0.001444529009823041
TBPL1,3.786834,0.25291952,0.0001525790135624488,0.0014488026952836886
TPP1,3.7825882,0.2612886,0.00015520602154568927,0.0014721379341721909
ZFR,3.7825103,0.2882227,0.0001552547454477898,0.0014721379341721909
KBTBD2,3.7819679,0.3667766,0.00015559345203929972,0.0014743135171111455
DHPS,3.7784944,0.301166,0.0001577793782916325,0.0014939769482729807
C1orf174,3.7779787,0.28142604,0.00015810642883825558,0.0014952636900087508
VPS26B,3.7777562,0.33701822,0.00015824772469669431,0.0014952636900087508
ZBTB8OS,3.7762809,0.2796682,0.00015918740386796108,0.001500989266520195
NFKB1,3.7719529,0.26264402,0.00016197488087306555,0.0015251410102025634
PPP6R1,3.7710805,0.35013628,0.0001625422756664589,0.0015294162660861436
TMEM167A,3.770255,0.26917458,0.00016308072126799243,0.0015334133603268445
FAM204A,3.7621942,0.25556365,0.00016842917352688697,0.0015793014860307755
ARAF,3.7578013,0.41119847,0.0001714129658714171,0.0016017140917611017
PARVG,3.7564292,0.32991943,0.00017235497976350231,0.0016071774305106681
S1PR4,3.7547877,0.25652465,0.0001734885571981986,0.0016132881476742203
TNFSF14,3.7538724,0.3438632,0.00017412351071960727,0.001618077500096185
HSD17B10,3.7515972,0.26052666,0.000175711688540636,0.001631712190969581
SYS1,3.7480485,0.33453164,0.00017821580266789655,0.0016515561987623132
ARL4A,3.7418268,0.26582763,0.00018268750119256497,0.001691834216603486
CA5B,3.73302,0.31158602,0.00018919752935175739,0.0017437447155350153
GFPT1,3.7322862,0.55410635,0.00018974976115203177,0.001747640632917655
GID8,3.7282202,0.31470188,0.00019283676099335735,0.0017736512720404709
TIMM13,3.7214003,0.25875294,0.00019812117198971508,0.0018160658788432238
COPG1,3.7052224,0.47950634,0.00021120542793121372,0.0019203469266009883
E2F4,3.6966972,0.3530553,0.00021842266755080878,0.0019832954598001766
CXCR2,3.690698,0.4561043,0.00022363967635619425,0.0020252148678349857
COMT,3.688598,0.27564543,0.00022549329664045355,0.002039263439389839
TSEN15,3.6868691,0.34424385,0.00022702992997346899,0.0020517848929216456
FPGS,3.6845894,0.4141893,0.00022907153633325582,0.0020651701450821835
SMARCC2,3.684215,0.28634948,0.00022940838749924443,0.002066360061767226
SPATA13,3.6770751,0.2841054,0.0002359234473522805,0.002120796185958908
B4GALT3,3.6746554,0.38649786,0.00023817055077864947,0.0021395707334595985
DDRGK1,3.6721458,0.25767276,0.00024052233793071728,0.0021578244053850853
FRYL,3.6699412,0.26589406,0.00024260622338006702,0.0021750736027024878
FTSJ1,3.6675067,0.5351405,0.0002449270861068288,0.00219151271408451
PBDC1,3.667162,0.3129991,0.00024525750715539686,0.002193014939726819
MYD88,3.6667433,0.4540064,0.0002456590926992701,0.0021936983042959973
SMARCB1,3.6657147,0.30237275,0.0002466487106189009,0.002199623960595393
ABHD12,3.665171,0.43388152,0.0002471733851649916,0.0022013930600866213
TDG,3.6642323,0.25701207,0.00024808158843789367,0.002208024322422493
ARPC1A,3.6600823,0.452125,0.000252134134176058,0.0022426142863794006
LMBRD1,3.658734,0.34540957,0.0002534642321280669,0.00225295973919895
LRRC59,3.6575506,0.3868758,0.00025463693893534547,0.002261893493781841
RBM18,3.6564057,0.46668193,0.0002557765172502681,0.00227052141266965
PAM,3.6547713,0.43795958,0.0002574113060936001,0.0022835310671406616
RHBDD2,3.6505625,0.30458096,0.00026166658542899345,0.0023167107855599795
RARA,3.6437807,0.41488683,0.00026866232425743847,0.0023677731817149687
SND1,3.6403794,0.34582707,0.0002722364857114967,0.0023930207828698536
DBF4,3.6367662,0.31658962,0.00027608244020557634,0.0024220938658607552
PIK3R5,3.6318867,0.3174545,0.00028135657799154565,0.0024667604332942986
MRPL16,3.631648,0.32855827,0.0002816170371980026,0.0024674407031900322
PRCP,3.6305914,0.40850106,0.00028277252548708243,0.002475956967162364
PSMD3,3.628848,0.35154974,0.0002846887168273203,0.0024911185837555336
WDR45,3.626844,0.25102058,0.000286906638643403,0.0025079178827845513
CDC73,3.6267776,0.31023225,0.0002869803017134327,0.0025079178827845513
NDEL1,3.6265697,0.37907955,0.00028721122742346276,0.0025083113861649083
NIPA2,3.6253245,0.30720696,0.0002885987958136142,0.002518799192699286
NELFE,3.6246245,0.28818238,0.0002893815447242543,0.002523998179033202
CHCHD3,3.624063,0.33711183,0.0002900108287015217,0.0025278527853162995
SRM,3.6186445,0.46638048,0.00029615023278707327,0.0025780355425780513
TSEN34,3.61056,0.40486124,0.00030553675687635014,0.0026546087962218885
POM121C,3.6091568,0.34324816,0.00030719372416042085,0.0026672875933697287
UBE2J2,3.6065838,0.3232655,0.0003102545457030504,0.002692131566026533
CLPP,3.6055937,0.3274146,0.00031144018551791495,0.0026995763211609502
PPM1M,3.6055331,0.43625808,0.0003115126607906025,0.0026995763211609502
MRPL43,3.60506,0.2632142,0.0003120806351597308,0.0027027625225996455
NECAP2,3.6044426,0.29118657,0.0003128234685875673,0.002706920123258768
MAP2K1,3.600281,0.28259665,0.00031787339948714913,0.002747639832978926
PFKL,3.599416,0.3805262,0.0003189326189737158,0.0027533459738514655
NUDT22,3.5941212,0.33204183,0.00032548839498882385,0.002797334339862548
ITFG1,3.5937734,0.3854906,0.0003259233839318972,0.002799289764094901
SMS,3.5934107,0.3224068,0.0003263773837005893,0.0028014058767633914
TNKS2,3.591545,0.33828348,0.0003287231968665532,0.0028197470408902747
TFDP1,3.5876546,0.526012,0.00033366578807853323,0.0028566957351165282
TMEM183A,3.5860057,0.2684173,0.0003357816845139094,0.0028729881224769686
DGKD,3.5843065,0.26316983,0.0003379749986817448,0.0028880916131809892
POLB,3.5837936,0.58674705,0.00033863961651130556,0.002890240792671543
CDK16,3.583782,0.56992865,0.00033865490945036015,0.002890240792671543
RNF113A,3.5795555,0.26901174,0.00034417925992878494,0.0029318249710979134
ARF3,3.5775645,0.29383722,0.0003468106663345021,0.0029523762276665215
MRPL44,3.5771062,0.4802416,0.00034741907455897365,0.002955690777442769
CDK6,3.5765314,0.33784568,0.00034818344121946484,0.002960327140752514
HAT1,3.5741396,0.31946823,0.0003513813081070129,0.0029856347545893732
MLX,3.5735488,0.30540106,0.0003521756368870071,0.0029905008612437925
THOC3,3.5675142,0.48739845,0.00036038400676244797,0.0030543549818112833
STX10,3.5649028,0.36795568,0.00036399112091150247,0.0030797934148882964
PDK3,3.5630682,0.49755713,0.0003665456255814104,0.003098872259379681
DCP1A,3.5596242,0.34881833,0.0003713860289965659,0.0031358646365773866
COPS3,3.5593235,0.26048836,0.0003718113781653982,0.0031374927614669906
TBK1,3.5589404,0.3457665,0.00037235414995891094,0.0031401090908722406
ADIPOR2,3.5580797,0.35418087,0.0003735760004528988,0.003146480008808342
PFDN1,3.5568697,0.26553065,0.00037530004394347604,0.0031582635433404964
U2AF1,3.5567696,0.32471776,0.00037544317227585834,0.0031582635433404964
PPA1,3.5563319,0.30376148,0.0003760689046285821,0.003161556218164148
NPC1,3.5537486,0.39870206,0.00037978210223865364,0.003190784499069834
SMNDC1,3.5524046,0.30392793,0.00038172742148586986,0.0032015251552066854
GPRIN3,3.546314,0.2644311,0.0003906605172022677,0.0032659122420137534
NUMA1,3.5420566,0.2713178,0.00039702041200605123,0.0033108754135955805
ARL6IP6,3.5400581,0.3475145,0.00040003877492081536,0.003331927895065779
ARFGAP2,3.5389,0.27862382,0.00040179815803439533,0.003344517301886549
ERGIC2,3.538001,0.28178582,0.00040316856177576835,0.0033538553662394834
MALT1,3.5375721,0.3797735,0.00040382384896524406,0.003357236718476918
TSTA3,3.5367308,0.36200607,0.0004051125455849271,0.003365876587178215
ESYT2,3.5300195,0.31868026,0.0004155288747893946,0.00344182388430528
EPN1,3.528602,0.4242008,0.00041776101305463664,0.0034581897847522775
MRPL38,3.5266125,0.7645504,0.0004209123200072542,0.0034800060869227215
FBXO6,3.5246894,0.3473972,0.00042397967219493416,0.003500550181061494
CNIH1,3.5245671,0.2979548,0.0004241754647621391,0.003500550181061494
CNOT8,3.5234914,0.30526218,0.00042590113616083934,0.003510497269528531
PREP,3.5190747,0.42270127,0.00043305477585053485,0.003558263789516847
RAP1GDS1,3.5183687,0.31061584,0.0004342084610236519,0.003563731608632686
UBLCP1,3.5176482,0.33626994,0.00043538919080780207,0.0035690804080010167
NMRK1,3.5168228,0.34750178,0.00043674503730758643,0.003578021122277634
ECHDC1,3.5165725,0.2886113,0.00043715741281342947,0.003579226317409954
AP3B1,3.5138123,0.34077048,0.00044172494769059944,0.0036122392237510656
SPOP,3.5118759,0.28384152,0.0004449558395966005,0.0036342549295865197
DNAJB12,3.5114543,0.44564256,0.00044566197933390957,0.003637820379402566
TMEM70,3.5077834,0.32673037,0.0004518566866338943,0.0036861561503936735
RIOK1,3.504677,0.47821793,0.00045716161428301864,0.003722680544068057
RRN3,3.50328,0.4667091,0.0004595662171503854,0.0037392184099048612
STX11,3.5031753,0.32145658,0.0004597467829268632,0.0037392184099048612
CCS,3.4979851,0.32014757,0.0004687874048420677,0.003803576941391473
XPNPEP1,3.4940844,0.45194834,0.0004756908597697788,0.0038572696940346305
MGAT2,3.4930217,0.38334572,0.00047758761606701903,0.0038703241463016744
ZDHHC3,3.4902203,0.41902322,0.00048262250842838326,0.003904092030110417
NCOA4,3.4899757,0.27644995,0.00048306450977916263,0.003905326201587922
DPM2,3.4889898,0.37579107,0.00048484965803563307,0.003917411039445986
PWP1,3.4881823,0.31926173,0.00048631651391620824,0.003924843854485347
NENF,3.488163,0.40702477,0.00048635136179496784,0.003924843854485347
VPS4A,3.4874485,0.29937747,0.00048765312108842076,0.003928690321995391
KANSL2,3.486881,0.37902156,0.0004886887891013094,0.00393429464877325
DOCK2,3.486131,0.29961416,0.0004900611716475629,0.003942990691139276
TRIM44,3.4808538,0.26293626,0.0004998184439453411,0.00401431563342529
GCH1,3.477669,0.27091837,0.0005057939153030655,0.004050253590020334
TFAM,3.4726071,0.35983163,0.000515429409219728,0.004122518683225719
TMEM11,3.4702287,0.42727792,0.0005200156675703769,0.004156736612871502
OAZ1,3.4682817,0.2606066,0.0005237976263746711,0.004184488675354314
TSR2,3.4667404,0.26009214,0.0005268104415539874,0.004201095323810847
FAM120AOS,3.4614675,0.42228994,0.0005372387658666408,0.00427415251641426
SPG21,3.4607441,0.3407964,0.0005386847345220908,0.004283130891518309
URI1,3.4574578,0.3057544,0.0005452977127587621,0.004332881753174679
PHTF1,3.4548566,0.5064087,0.0005505852861064853,0.004370027803196945
PLAA,3.4539902,0.50419044,0.0005523573914930671,0.004381515745688392
RABGGTA,3.4515085,0.47139043,0.0005574620452599532,0.0044168146662903985
TAF9,3.4497902,0.3034498,0.0005610222099949504,0.004442413544285132
HGS,3.4474487,0.47434437,0.0005659080265922097,0.004478473315430314
SYT11,3.4466705,0.5000902,0.000567540258813782,0.0044881839094334545
TRIAP1,3.4465468,0.35329178,0.0005678003359818356,0.0044881839094334545
STAT6,3.4419327,0.3119678,0.0005775739429639211,0.004562766517805731
GNA13,3.4390929,0.25691807,0.0005836668233329067,0.004608201548994096
WBP2,3.4388423,0.25382212,0.0005842071999025366,0.004609770613032121
RNF220,3.4351287,0.47852358,0.0005922723090482416,0.0046642210363364404
UBE2G1,3.4335077,0.28721467,0.0005958251854446473,0.0046850053771588735
LEO1,3.4303703,0.56858456,0.0006027580368618111,0.004736758410819114
PGD,3.427056,0.5198471,0.0006101631498959596,0.004786743876234148
PLP2,3.4270473,0.30637866,0.0006101830183889969,0.004786743876234148
NUDT4,3.4268482,0.29858026,0.0006106302186843353,0.0047874686465472025
DDA1,3.4250548,0.29573566,0.0006146754367628199,0.0048163854054824205
CHTF8,3.4221811,0.5438066,0.0006212091157189833,0.004859115709215213
GATA3,3.4200428,0.25374097,0.0006261127100351458,0.004891800113783568
TRIM28,3.4190967,0.3388052,0.0006282937933813803,0.004906000089175327
TOX,3.4180636,0.30856764,0.0006306833904562585,0.0049218108660649485
IFI35,3.4166903,0.25022665,0.0006338735238514623,0.0049438470851605664
CLSTN1,3.4158163,0.33494368,0.0006359111045887488,0.004956873792152505
LEMD3,3.41486,0.5129056,0.00063814808635058,0.0049714388736307015
POLR2I,3.4131343,0.29537857,0.0006422028333145141,0.004997256533975051
C6orf89,3.4128957,0.46056157,0.0006427656635114399,0.00499727884569893
SMIM15,3.412819,0.3619467,0.0006429464223029232,0.00499727884569893
MCM7,3.410616,0.50030243,0.0006481635016674494,0.00503492811053477
DNAJC4,3.4088223,0.3413441,0.0006524394898268824,0.005059706401172019
TESC,3.408806,0.37460366,0.0006524782582108733,0.005059706401172019
BCL2,3.4074416,0.34052354,0.0006557495430503395,0.00508186931705623
UBA1,3.4067872,0.30063474,0.0006573234678586406,0.005085588045766421
LIX1L,3.4062715,0.38413885,0.0006585666496371874,0.005092286420375112
AP2A1,3.4024,0.25680634,0.0006679676411804631,0.005156114063185347
PBXIP1,3.3990283,0.25052243,0.0006762569905522994,0.0052081824049784115
SAR1B,3.3986084,0.26646963,0.000677296207924285,0.005213210344279736
HYOU1,3.3980544,0.47351515,0.0006786695169678954,0.005220802618271273
PRCC,3.3952498,0.33146453,0.0006856598586879191,0.005268569745601419
FARSA,3.3889368,0.44589195,0.0007016420205889231,0.005376068020332958
LRRFIP2,3.3885977,0.36570504,0.0007025097889092651,0.005379662078179747
NIFK,3.3874822,0.26947588,0.0007053729267096061,0.0053981303487717555
TXNDC9,3.3844833,0.2685481,0.0007131235810180277,0.0054454875374511874
GPR89B,3.3813767,0.57823354,0.0007212356510815549,0.005504317104096957
CHRAC1,3.3771813,0.2918983,0.0007323276845187019,0.005573207810045597
OSGEP,3.3745286,0.3571449,0.0007394221034373915,0.005620857713622943
ATP6V1D,3.368419,0.25811845,0.0007560064548033408,0.005734005112232421
C1orf52,3.3636973,0.26508,0.0007690586110569661,0.005819914660118701
SPATA2L,3.3617668,0.56968075,0.0007744551761482812,0.005854186942167372
ASF1A,3.3612201,0.45431218,0.0007759898919194784,0.005862503701942622
LUC7L,3.3575313,0.28334337,0.0007864180575716817,0.005934641415444464
DCTD,3.3546298,0.42848438,0.0007947126853207806,0.005991492696856151
CD151,3.3545856,0.38089696,0.0007948396892738834,0.005991492696856151
USP36,3.3501601,0.27716234,0.0008076485272900755,0.006071087230487459
TOR1B,3.349783,0.6278382,0.0008087492696060339,0.006075976556121501
VTA1,3.3479674,0.41980028,0.0008140660884336428,0.006112517379652277
CHTOP,3.3470788,0.27318588,0.0008166801997708431,0.006128735225532806
AGK,3.3467383,0.34798798,0.0008176836871988184,0.00613285491460459
MRPL21,3.3465054,0.29279837,0.0008183707139379258,0.006134597801758019
PHLDA1,3.3459308,0.2780606,0.0008200688326357369,0.006143913802750693
SLC25A4,3.344597,0.37285838,0.0008240219414513576,0.006163263889137011
IP6K1,3.34376,0.35691953,0.0008265120306643201,0.006171625251662242
TOR1A,3.342341,0.36271498,0.0008307497405015775,0.006196410308782634
PRR7,3.3421655,0.35412353,0.0008312748004535288,0.006196901040066002
CDIPT,3.3407595,0.2797975,0.000835495244384868,0.006221488594086658
NRBF2,3.339554,0.28301597,0.0008391298505182543,0.006245107045252512
GALNT3,3.3376694,0.37810662,0.0008448422143295454,0.006280692009889012
CHCHD1,3.3370607,0.3715539,0.0008466944750483321,0.00629099589858323
TUBA1C,3.3355722,0.44047055,0.0008512400963619457,0.006317812222338687
ARHGEF7,3.3350992,0.36027306,0.0008526895267171196,0.006325090590431058
PRPF31,3.3343344,0.25112942,0.0008550378409272744,0.006335543980028399
DTD1,3.333655,0.34359244,0.0008571287512812571,0.0063475511751031844
RRP1B,3.3313723,0.3998206,0.0008641891745885633,0.006392820467501911
PDXK,3.328876,0.49312156,0.0008719722286988869,0.006446860976347442
SNX2,3.3240526,0.2727643,0.0008871943757888766,0.006552224254252497
GLRX5,3.3238583,0.3106124,0.0008878134215964719,0.00655320924376433
EFR3A,3.3228974,0.32432532,0.0008908770103052412,0.006572227173345336
ZC3H11A,3.3200326,0.34210008,0.000900069654918699,0.006632790744848719
CXXC1,3.314014,0.40791303,0.0009196688280453248,0.00676244768218832
PRRC2A,3.3122163,0.30326068,0.000925599890792,0.006802352574322689
CYB5R4,3.3105583,0.37935147,0.0009311004982745458,0.006839052271757456
MCM3,3.308261,0.44904098,0.0009387731937250329,0.006891657618570113
OSBPL5,3.3048568,0.25622067,0.0009502497222008703,0.00696454073962865
CRLS1,3.3038797,0.5706176,0.0009535675579774442,0.006981383590104935
SSRP1,3.3036218,0.30309448,0.0009544450946408232,0.00698390871040598
UBA3,3.302151,0.32116506,0.0009594638737573736,0.007016827126616933
FUT11,3.300751,0.36359996,0.0009642639658042356,0.0070481114250252165
TVP23B,3.2977698,0.4407966,0.0009745598330175411,0.007104125244141373
MED15,3.2968533,0.2728996,0.0009777458470640343,0.0071235014656776535
STAM,3.2942595,0.44277164,0.000986813266657368,0.007181807662895289
UQCC2,3.290817,0.39490408,0.0009989684748381135,0.007259970381675372
OASL,3.290761,0.48575208,0.0009991673459402034,0.007259970381675372
SCNM1,3.2860498,0.25510558,0.001016030549367277,0.007378525405066022
LAMTOR3,3.2851346,0.31585985,0.001019336536850379,0.007398551851383628
HSD17B7,3.2830007,0.5048135,0.0010270838955077316,0.007450775807573023
GET4,3.281592,0.9339257,0.0010322286925037658,0.007476039585589539
CS,3.279775,0.42949802,0.001038899406112499,0.007518757669987404
PPP3R1,3.275908,0.3397755,0.0010532286254914688,0.007615870227093456
CPT1A,3.2731256,0.30486238,0.0010636515533525882,0.007671044302234449
MAP4,3.2731125,0.25073716,0.0010637014666479401,0.007671044302234449
ANKRD10,3.2713735,0.2585793,0.0010702644525611143,0.007714251206414056
SP140L,3.2710435,0.27171242,0.0010715145299606758,0.007719138042049867
TBC1D5,3.2707665,0.36667028,0.001072564744407819,0.007722580627691944
SEC23B,3.270025,0.3564234,0.0010753793102900712,0.00773871628466343
ERAP2,3.2638888,0.251541,0.0010989429438107703,0.00789145137883913
TIA1,3.263547,0.30561155,0.0011002697466878442,0.00789677643194632
COMMD4,3.2581193,0.29190594,0.0011215321456997285,0.008036555093959872
GMPS,3.2575903,0.40507212,0.0011236248877765755,0.008043008281575243
HDAC2,3.2572794,0.32007828,0.0011248565677506976,0.00804755549769892
PABPC4,3.2568269,0.2734042,0.0011266508623264959,0.008056120871950932
SF3B3,3.2554727,0.43402722,0.0011320378849968991,0.008086070504109666
GPS2,3.247913,0.27478552,0.0011625490533952619,0.008290842694218958
DCTN1,3.242534,0.4123769,0.0011847185773101317,0.008440025218397892
MAGED2,3.240627,0.27177915,0.0011926714636503132,0.008478775584317005
ELP5,3.2396898,0.32005855,0.001196598353478881,0.008502212524218296
NRROS,3.2392578,0.44266066,0.001198411455503502,0.008510613562688818
NR1D2,3.2370136,0.3860779,0.001207876823592338,0.008560209804283724
TLK1,3.2370002,0.30671462,0.0012079329628219232,0.008560209804283724
HCFC1R1,3.236231,0.3775054,0.0012111931651008826,0.008578808071761788
ARNTL,3.2350109,0.28206533,0.0012163811959303137,0.008606518865593982
GTPBP8,3.2331495,0.39755344,0.0012243343687569222,0.008658251382409408
OXCT1,3.2320738,0.5197573,0.0012289530889113276,0.00868636146080699
PARP4,3.2300224,0.37293276,0.0012378049197221228,0.008744346482623353
BLMH,3.2288966,0.47735423,0.0012426882416931662,0.008774250363770743
APEH,3.225171,0.39197004,0.0012589737759088311,0.008866040270531242
ANO6,3.224508,0.5640663,0.0012618932819407733,0.008881964555673893
ACO2,3.2224715,0.27825674,0.0012708985301010571,0.008922077974325475
LMF2,3.221764,0.28683844,0.0012740401131878809,0.008939481667833635
RNASEH1,3.220622,0.45765725,0.001279127596276839,0.008970513854762677
TM9SF1,3.2175994,0.8666976,0.0012926819973903222,0.009051457286345417
USP4,3.2147524,0.35932326,0.0013055711014421907,0.009132229586189465
INO80E,3.2144413,0.28149843,0.0013069859231327244,0.00913738915068904
TXNDC15,3.2133038,0.31994218,0.001312174494971182,0.009164684189757652
EXOSC10,3.2128203,0.46995002,0.0013143847141739323,0.009174854086057355
NOB1,3.2087722,0.39816645,0.0013330306183414816,0.00929539128334967
RAB24,3.2077377,0.4572409,0.0013378346032777188,0.00931446415427979
TOLLIP,3.2076006,0.35441503,0.0013384722254469906,0.00931446415427979
RALA,3.2064424,0.36857936,0.001343872370150289,0.009342646728189918
NSUN2,3.2018962,0.48163682,0.0013652624362374254,0.009461472035003379
GNL1,3.2006714,0.30611348,0.001371077683681359,0.009496894859298038
NABP2,3.2002368,0.45583272,0.001373147550097197,0.009506351920708816
ETHE1,3.1974146,0.27187422,0.0013866543722793401,0.009590019192806323
TRAF4,3.1968634,0.5866223,0.0013893065169039499,0.009603438951119363
MRPS30,3.196417,0.27901956,0.0013914586086976517,0.009613390172635645
CD72,3.1962004,0.53138304,0.001392503799954652,0.009615687703576315
PITPNB,3.194015,0.26803356,0.0014030887123260651,0.009683824038575753
HPCAL1,3.1934226,0.25711495,0.00140597074112847,0.00969875419736526
DRG2,3.1920416,0.38966665,0.0014127095068381728,0.009740260283989508
DDX54,3.1873038,0.30849665,0.0014360583380318434,0.009896187515354272
NBR1,3.1826456,0.293038,0.001459361332894706,0.010051639849284467
BACH1,3.1759818,0.40819764,0.001493303931152866,0.010243594277094877
TFG,3.1754055,0.3202807,0.0014962727219976965,0.01025874382007872
NUP54,3.173092,0.37379804,0.0015082482782512517,0.010330352293626466
MAPKAPK3,3.169754,0.39465916,0.0015256807484194622,0.010439153315630733
IKBIP,3.1666534,0.33544153,0.0015420401680757985,0.010540399183306357
RNPEP,3.1658075,0.38751292,0.001546531206743716,0.01056232364830701
CTCF,3.1623547,0.29531804,0.0015649883092386408,0.010668621016403564
SAE1,3.1622515,0.30727527,0.0015655428453627109,0.010668621016403564
MRPL37,3.1614528,0.44694078,0.0015698426671643,0.010692522517944423
PML,3.1605155,0.4370805,0.0015749020793580093,0.010716164274723964
CEBPG,3.1468916,0.31902245,0.0016501618886834574,0.011183141317933647
FOXN2,3.146078,0.3681504,0.0016547585349545731,0.011203039092896164
MED8,3.1433,0.47391108,0.0016705443703410102,0.01130424031545198
TPP2,3.1393714,0.26352122,0.00169310726749249,0.011433493975979606
