Mixture,B_cells_Memory,B_cells_Naive,CAFs,Cancer_Epithelial,DCs,Endothelial,Macrophage,Monocyte,Myeloid_Cycling,NKT_cells,NK_cells,Normal_Epithelial,PVL,Plasmablasts,T_cells_CD4+,T_cells_CD8+,T_cells_Cycling,P-value,Correlation,RMSE,Absolute score (sig.score)
45472a71-92d9-4492-9647-f1e8adb9cdea,0.307898246610692,0,2.63223240012458,0.924839791911988,0.304899799342914,0.404022903811121,0.372946803370288,0,0.458536552586685,0.0673285687277149,0,0.351265398728681,0,0.468849623710314,0.0214921490542447,0,0.0792995937811869,0,0.600259655613523,0.804210972223014,6.39361183176041
0c814cd9-5b2c-4764-9e6a-6ad0403fcd7d,0.0480382322834698,0,0.463751194871884,0.388492969478336,0.0271693205383772,0.155703990874081,0,0,0.361260479753524,0.0064203824797536,0,0.337426967499455,0,0.0103007965845032,0.157865351697826,0.00799212381653479,0,0,0.38866790501215,0.922191855832818,1.96442180987775
cfe1c805-2211-419c-bf9a-e0c8b5020dce,0.0779169888557438,0,4.1637145578239,1.31488169843788,0.0412768301487026,0.289652184843804,0.31690619469638,0,0.504194901550601,0.0314960686631045,0,0,0,1.19179480336512,0.0235591793742032,0.00650107682208837,0,0,0.700579948352687,0.716815364560525,7.96189448458152
f3f0919f-f9eb-4baf-aeef-c79fbafef237,0.190494870408928,0,2.30721785247438,0.317009326168547,0.106801736422512,0.389028032284384,0.120720783307403,0,0.363997730387504,0.0109672378669631,0,0.523094456419521,0,0.325192269324586,0.109931275010151,0.00677663859628551,0,0,0.828521702602419,0.633193927333467,4.77123220867117
3f91fef1-b62c-4884-a882-c99bb6ca9613,0.0745116636642625,0,0.559469865253657,0.499618076959281,0.0075917313908222,0.280906345410182,0,0,0.423619819097973,0,0.00960708402537378,1.00257305774437,0,0.0279218401973154,0.0210854860476043,0,0.0133736759693443,0,0.730628855581983,0.732122732671607,2.92027864576019
4a88d54f-c88c-4ffd-84c9-069b53f2cb28,0.109592457033596,0,0.748874872191586,1.42260462162029,0,0.292853259270796,0,0,0.348163013423679,0,0.0127949224250146,0.0222401199576642,0,0.0411233130755788,0.0194260915991671,0,0.0268204652478327,0,0.686873295362644,0.752570470007041,3.0444931358452
490dfd10-0c85-48a9-b4ce-22b4445ed504,0.0273311877089221,0.0891241856655945,2.04788138393648,0.733286868011079,0.0501140252084917,0.255923508942485,0.0186094621609553,0,0.507550447056494,0,0.0636248161983562,0.0229245290767395,0,0.00979390805261669,0.00639170799074552,0,0.0301176510327772,0,0.45273851824648,0.89562335214452,3.86267368104174
387e08dc-a77e-4dd7-939c-1e6f515e692d,0.207313363423079,0,0.935706127013264,1.05249298593687,0.0870697630666204,0.529286366584703,0.311925531358825,0,0.171138722621838,0.0666157057489078,0,0.857268187441841,0.0207833614239912,0.648346934393477,0.289231872269627,0,0,0,0.759894922129555,0.695932322986436,5.17717892128304
47e6db9a-52b4-4a3b-8c5f-1cb8fa48f7ea,0.310496624751034,0,1.35218803052815,1.60248931334027,0,0.000595344240811687,0,0,1.40673457096195,0.0411065284709341,0,0,0,0.500416252314494,0.0677703109867521,0,0,0,0.732471060658517,0.71672413288125,5.2817969755944
e6e7d36e-b6c6-4e54-95ee-ee20e6f1f80e,0.0777669394473744,0,0.468596465840479,1.24044892729775,0,0.144036605037631,0.476846585182235,0,0.886825519987453,0.0672110509235045,0,0.444348401289536,0,1.70781298775252,0.081399479734988,0,0.552493288161066,0,0.723302895146279,0.696829701626554,6.14778625065454
ad44b37b-0bd2-4289-b03f-d52858da2d0f,0.140732600722615,0,0.757453185031116,1.75102169306678,0.150388351058685,0.0615837983876874,0,0,0.821607580217326,0,0.0083021706841131,0.0153042177034342,0,0.0165407532485758,0,0,0.0762576046037845,0,0.761099942287475,0.698384658885113,3.79919195472412
02a50d1b-ff62-4936-a0ce-ac0e22a5b41c,0.48509945712918,0,0.186730403546688,0.681916654544835,0.39940759009819,0.128248629707954,0.0193908297601935,0,0.890977768010925,0,0.0171380528199209,0.528783089708671,0,1.01583021899114,0,0,0.617702459061518,0,0.561106755206932,0.838259331620456,4.97122515337921
75d91076-9d8a-415e-9ee6-00b877e55874,0.261979761846569,0,2.50649586256062,1.24306938775704,0.0152777903591808,0.0916609029834808,0.138199282962869,0,0.725186080975126,0.00325174262737612,0.00698446460408456,0.125288513453369,0,0.431207063717446,0.0399486909859909,0,0.0346516187215556,0,0.805177918856472,0.655396053521853,5.62320116355472
66941b24-9c8f-4657-a4eb-8cc267e38bdc,0.0829294687955488,0,0.73862902193314,1.10390208546405,0,0.179468846555277,0.139663718507586,0,0.465467373136412,0,0.0332209293009812,0.0240583924207362,0.00705200175583407,0.0952235889468443,0.0969145838455866,0,0.0497975574726734,0,0.561108636341948,0.834026046493724,3.01632756813467
8f1c0479-48ac-46e7-a2c2-973a8a6c4747,0.102601290956943,0,0.743223757047278,0.952148015782784,0,0.260780374990075,0.378184263677094,0,0.691185588482605,0.0449666104819915,0.00996859837227654,0,0.0329603339026234,0.0865035851575545,0.0198406014556635,0,0.144238872245983,0,0.340191828895057,0.947605193834845,3.46660189255287
341e11ea-c1b6-4d66-999c-76ebb9c8b342,0.0154594739852779,0,1.52806346586332,0.5808086415934,0.0149519929178469,0.215426977505609,0.471894952964862,0.04277851718301,1.72556825698827,0.255656087951886,0.0286512210873516,1.58245528600382,0,0.251121179788678,0.088999783461192,0,0,0,0.473831827796905,0.88067540105435,6.80183583729453
